original_path	new_path	reason	size_bytes	md5
C:\ALL THEORY\glueball_flat_band_paper_v0_2.tex	C:\ALL THEORY\QUARANTINE\superseded\glueball_flat_band_paper_v0_2.tex	superseded by papers/flat_band/..._v1_1.tex	38348	a72fb9d9cc25531233ab21ffca89f82e
C:\ALL THEORY\glueball_flat_band_paper_v0_3.pdf	C:\ALL THEORY\QUARANTINE\superseded\glueball_flat_band_paper_v0_3.pdf	superseded by papers/flat_band/..._v1_1.pdf	379739	fa652d39371e193d1031f9d35dac7cc2
C:\ALL THEORY\glueball_flat_band_paper_v0_7 (1).pdf	C:\ALL THEORY\QUARANTINE\duplicates_exact\glueball_flat_band_paper_v0_7 (1).pdf	byte-identical copy of glueball_flat_band_paper_v0_7.pdf	412402	b2f003410bc090a03fdf418374a73f49
C:\ALL THEORY\glueball_flat_band_paper_v0_7.pdf	C:\ALL THEORY\QUARANTINE\superseded\glueball_flat_band_paper_v0_7.pdf	superseded by papers/flat_band/..._v1_1.pdf	412402	b2f003410bc090a03fdf418374a73f49
C:\ALL THEORY\glueball_flat_band_paper_v0_7.tex	C:\ALL THEORY\QUARANTINE\superseded\glueball_flat_band_paper_v0_7.tex	superseded by papers/flat_band/..._v1_1.tex	62888	7e8c16dc261d51ac6aed00d3e724c148
C:\ALL THEORY\PAPER_FLUX_glueball_flat_band_v0_9_2_normalization.tex	C:\ALL THEORY\papers\flat_band\PAPER_FLUX_glueball_flat_band_v0_9_2_normalization.tex	pattern ^glueball_flat_band_paper.*	74361	a18719f73d3050cdf64163a34cbc936a
C:\ALL THEORY\glueball_flat_band_patch_v0_2 (1).md	C:\ALL THEORY\QUARANTINE\duplicates_exact\glueball_flat_band_patch_v0_2 (1).md	byte-identical copy of glueball_flat_band_patch_v0_2.md	11128	a1f49198b035c3e12a7289b8cee666a9
C:\ALL THEORY\glueball_flat_band_patch_v0_2.md	C:\ALL THEORY\QUARANTINE\superseded\glueball_flat_band_patch_v0_2.md	superseded by papers/flat_band/..._v1_1	11128	a1f49198b035c3e12a7289b8cee666a9
C:\ALL THEORY\DATA_FLUX_glueball_mass_prediction_v1.csv	C:\ALL THEORY\numerics\data\DATA_FLUX_glueball_mass_prediction_v1.csv	pattern .*\.(csv|npz|png|b85|zst|gz)$	439	3a4d701d940c098fa9d4179390f896ec
C:\ALL THEORY\DATA_FLUX_glueball_spectrum_lattice_1pm_relevant.csv	C:\ALL THEORY\numerics\data\DATA_FLUX_glueball_spectrum_lattice_1pm_relevant.csv	pattern .*\.(csv|npz|png|b85|zst|gz)$	1714	c34332b31bb404a50d051a8622a8e335
C:\ALL THEORY\ENGINE_FLUX_gram_cold.py	C:\ALL THEORY\numerics\engines\ENGINE_FLUX_gram_cold.py	pattern .*\.(py|sh)$	5994	da9725d5030c2ff8daf679b7eac096f3
C:\ALL THEORY\hhc_circuit_bridge_audit (1).txt	C:\ALL THEORY\QUARANTINE\duplicates_exact\hhc_circuit_bridge_audit (1).txt	byte-identical copy of hhc_circuit_bridge_audit.txt	1670	f257fb4306c5d09eae69d2d78de3e11d
C:\ALL THEORY\hhc_circuit_bridge_audit.txt	C:\ALL THEORY\records\transcripts\hhc_circuit_bridge_audit.txt	pattern .*\.(txt)$	1670	f257fb4306c5d09eae69d2d78de3e11d
C:\ALL THEORY\ENGINE_FLUX_hhc_loop_incidence_audit.py	C:\ALL THEORY\numerics\engines\ENGINE_FLUX_hhc_loop_incidence_audit.py	pattern .*\.(py|sh)$	2006	0c388163f7dae636c7ce13227d92d6c7
C:\ALL THEORY\hhc_loop_incidence_audit.txt	C:\ALL THEORY\records\transcripts\hhc_loop_incidence_audit.txt	pattern .*\.(txt)$	697	56b491bbeb77856b850aeb5f29ef520e
C:\ALL THEORY\ENGINE_HAAR_hodge_glueball_globalq_vacuum_character_v8.py	C:\ALL THEORY\programs\hodge_haar_krylov\ENGINE_HAAR_hodge_glueball_globalq_vacuum_character_v8.py	pattern ^hodge_(glueball_globalQ|mass_string).*\.py$	139951	97e230649fc4474a4b7032fdc7bc8a92
C:\ALL THEORY\ENGINE_HAAR_hodge_mass_string_linked_cubic_v9.py	C:\ALL THEORY\programs\hodge_haar_krylov\ENGINE_HAAR_hodge_mass_string_linked_cubic_v9.py	pattern ^hodge_(glueball_globalQ|mass_string).*\.py$	160539	cf8cd045c69ca6ab4d665517c330e4ba
C:\ALL THEORY\ENGINE_HAAR_hodge_mass_string_linked_cubic_v9_1.py	C:\ALL THEORY\programs\hodge_haar_krylov\ENGINE_HAAR_hodge_mass_string_linked_cubic_v9_1.py	pattern ^hodge_(glueball_globalQ|mass_string).*\.py$	160720	1b8d0b7443097dffadb2d25ca130d18e
C:\ALL THEORY\ENGINE_O4_hodge_v10a21r_adjudicator_only_same_kernel.py	C:\ALL THEORY\programs\hodge_o4_adjudication\src\ENGINE_O4_hodge_v10a21r_adjudicator_only_same_kernel.py	pattern ^(Hodge|hodge)_v10a.*\.py$	21071	809050fba24eefb0d34eeda38a9fa455
C:\ALL THEORY\ENGINE_O4_hodge_v10a24c_rootedfullt1_dualcoldoracle_a100.py	C:\ALL THEORY\programs\hodge_o4_adjudication\src\ENGINE_O4_hodge_v10a24c_rootedfullt1_dualcoldoracle_a100.py	pattern ^(Hodge|hodge)_v10a.*\.py$	307724	0bb9172bc71f49c6f6ce00b1d6a5c831
C:\ALL THEORY\ENGINE_O4_hodge_v10a3_physicalq2_order4_certificate.py	C:\ALL THEORY\programs\hodge_o4_adjudication\src\ENGINE_O4_hodge_v10a3_physicalq2_order4_certificate.py	pattern ^(Hodge|hodge)_v10a.*\.py$	197379	4c3edc9bc19de8bca689c141cc0d706f
C:\ALL THEORY\ENGINE_O4_hodge_v10a6_gamma_q1_zero_scalar_ledger.py	C:\ALL THEORY\programs\hodge_o4_adjudication\src\ENGINE_O4_hodge_v10a6_gamma_q1_zero_scalar_ledger.py	pattern ^(Hodge|hodge)_v10a.*\.py$	30157	c5f70147cbe7d98d9820b03e82d8b2b3
C:\ALL THEORY\ENGINE_O4_hodge_v10a7_marked_linked_scalar.py	C:\ALL THEORY\programs\hodge_o4_adjudication\src\ENGINE_O4_hodge_v10a7_marked_linked_scalar.py	pattern ^(Hodge|hodge)_v10a.*\.py$	234147	c91e3788d18a3032334d45f565febe77
C:\ALL THEORY\ENGINE_O4_hodge_v10a_physicalq_certificate.py	C:\ALL THEORY\programs\hodge_o4_adjudication\src\ENGINE_O4_hodge_v10a_physicalq_certificate.py	pattern ^(Hodge|hodge)_v10a.*\.py$	167428	acb9928bc2788b247ebc6ef38dea7e9f
C:\ALL THEORY\LEM_MISC_lemma_b_cert_rerun.json	C:\ALL THEORY\numerics\certificates\LEM_MISC_lemma_b_cert_rerun.json	pattern .*\.json$	3135	3e82ad4ec94f0e973e2b3a0146112ec5
C:\ALL THEORY\LEM_MISC_lemma_b_review_checks.json	C:\ALL THEORY\numerics\certificates\LEM_MISC_lemma_b_review_checks.json	pattern .*\.json$	900	289214915293997796cb0d3d95fdcd34
C:\ALL THEORY\ENGINE_Y6_lemma_b_review_checks.py	C:\ALL THEORY\numerics\engines\ENGINE_Y6_lemma_b_review_checks.py	pattern .*\.(py|sh)$	5714	6ae6a5f7e5fa11ab634dfd9f87ccbbf6
C:\ALL THEORY\m3a_stage_c_exact_hb_lci_probe.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\m3a_stage_c_exact_hb_lci_probe.py	byte-identical copy of SIMULATIONS/m3a_stage_c_exact_hb_lci_probe.py	20832	c6426a06e68ec64ac9eb6f7d1356d7da
C:\ALL THEORY\DATA_MISC_m3a_stage_c_sparse_l4_q003_preliminary.csv	C:\ALL THEORY\numerics\data\DATA_MISC_m3a_stage_c_sparse_l4_q003_preliminary.csv	pattern .*\.(csv|npz|png|b85|zst|gz)$	1908	fe23b402bcc2a6cb227d99a296b01b14
C:\ALL THEORY\CERT_SU2_m3a_stage_c_sparse_l4_q003_preliminary.json	C:\ALL THEORY\numerics\certificates\CERT_SU2_m3a_stage_c_sparse_l4_q003_preliminary.json	pattern .*\.json$	8087	368be8cdd1927196915f8732b33e8e3b
C:\ALL THEORY\m3a_stage_d_cap_support_certificate_standalone.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\m3a_stage_d_cap_support_certificate_standalone.py	byte-identical copy of SIMULATIONS/m3a_stage_d_cap_support_certificate_standalone.py	45941	c13f7aece331ee92df22f8da428ca7eb
C:\ALL THEORY\m3a_stage_d_cap_support_certificate_standalone_v2.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\m3a_stage_d_cap_support_certificate_standalone_v2.py	byte-identical copy of SIMULATIONS/m3a_stage_d_cap_support_certificate_standalone_v2.py	46116	6e5f9a3380635aba455f9d69a3b972ed
C:\ALL THEORY\m3a_stage_e_implication_geometry_standalone.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\m3a_stage_e_implication_geometry_standalone.py	byte-identical copy of SIMULATIONS/m3a_stage_e_implication_geometry_standalone.py	39642	0e95ecf1a3daaaa91910821db444974c
C:\ALL THEORY\m3a_stage_f_escape_gap_certificate_standalone.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\m3a_stage_f_escape_gap_certificate_standalone.py	byte-identical copy of SIMULATIONS/m3a_stage_f_escape_gap_certificate_standalone.py	41267	be492eaee336839e228ddffabeecaafa
C:\ALL THEORY\m3a_stage_f_escape_gap_certificate_standalone_v2.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\m3a_stage_f_escape_gap_certificate_standalone_v2.py	byte-identical copy of SIMULATIONS/m3a_stage_f_escape_gap_certificate_standalone_v2.py	43344	63c65ce67ffa60f176dffbf44e2a846a
C:\ALL THEORY\CERT_OP1_m4_tc_closed_form.json	C:\ALL THEORY\QUARANTINE\duplicates_exact\CERT_OP1_m4_tc_closed_form.json	byte-identical copy of numerics/op12_theta/m4_scaling/CERT_OP1_m4_tc_closed_form.json	9570	d63fcd2af0c037124f3ed8b0b1b6fbd2
C:\ALL THEORY\ENGINE_OP1_m4_tc_closed_form.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\ENGINE_OP1_m4_tc_closed_form.py	byte-identical copy of numerics/op12_theta/m4_scaling/ENGINE_OP1_m4_tc_closed_form.py	16549	5245f31607afa41351a835455ee8aadf
C:\ALL THEORY\AUDIT_OP1_m5.json	C:\ALL THEORY\QUARANTINE\duplicates_exact\AUDIT_OP1_m5.json	byte-identical copy of numerics/op12_theta/m4_scaling/AUDIT_OP1_m5.json	1514	f7733a664b9024f22ade14b19e8fc4c9
C:\ALL THEORY\ENGINE_OP1_m5_audit.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\ENGINE_OP1_m5_audit.py	byte-identical copy of numerics/op12_theta/m4_scaling/ENGINE_OP1_m5_audit.py	11116	170920cd77ca10c7f1c32fb444d657af
C:\ALL THEORY\CERT_MISC_m5_cform_full_channel_certificate_reconstructed.json	C:\ALL THEORY\numerics\certificates\CERT_MISC_m5_cform_full_channel_certificate_reconstructed.json	pattern .*\.json$	673	0506f940786775af8aa5da74219027af
C:\ALL THEORY\m5_cform_full_channel_certificate_reconstructed.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\m5_cform_full_channel_certificate_reconstructed.py	byte-identical copy of SIMULATIONS/m5_cform_full_channel_certificate_reconstructed.py	3345	8ffce0fab94da392e57e20fa7535d89a
C:\ALL THEORY\CERT_MISC_m5_region_certificate_reconstructed.json	C:\ALL THEORY\numerics\certificates\CERT_MISC_m5_region_certificate_reconstructed.json	pattern .*\.json$	817	4b54f38af62d013f1dcc61f98a725341
C:\ALL THEORY\m5_region_a_certificate_reconstructed.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\m5_region_a_certificate_reconstructed.py	byte-identical copy of SIMULATIONS/m5_region_a_certificate_reconstructed.py	2737	1eac6ab7a77b109438451717988f4de4
C:\ALL THEORY\CERT_OP1_m5b_region.json	C:\ALL THEORY\QUARANTINE\duplicates_exact\CERT_OP1_m5b_region.json	byte-identical copy of numerics/op12_theta/m4_scaling/CERT_OP1_m5b_region.json	1205	e69d11a97f61c64279fb3973a3eaffac
C:\ALL THEORY\ENGINE_OP1_m5b_region.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\ENGINE_OP1_m5b_region.py	byte-identical copy of numerics/op12_theta/m4_scaling/ENGINE_OP1_m5b_region.py	9625	620dea26338bf60864e64811f920191f
C:\ALL THEORY\PAPER_FLUX_manuscript_section6_patch.pdf	C:\ALL THEORY\papers\flat_band\PAPER_FLUX_manuscript_section6_patch.pdf	pattern ^manuscript_section6_patch\.(tex|pdf)$	218371	a549b5b44e8281835851d16459e18094
C:\ALL THEORY\PAPER_FLUX_manuscript_section6_patch.tex	C:\ALL THEORY\QUARANTINE\duplicates_exact\PAPER_FLUX_manuscript_section6_patch.tex	byte-identical copy of programs/one_plaquette/PAPER_FLUX_manuscript_section6_patch.tex	17337	ceed1babd135b24f8ad35a374c69764f
C:\ALL THEORY\ENGINE_FLUX_master_v2_regression_certificate.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\ENGINE_FLUX_master_v2_regression_certificate.py	byte-identical copy of programs/one_plaquette/ENGINE_FLUX_master_v2_regression_certificate.py	9510	52b3a66033fc1fb82fb9c71f16b63a6e
C:\ALL THEORY\CERT_O4_next14.json	C:\ALL THEORY\programs\hodge_o4_adjudication\data\CERT_O4_next14.json	pattern ^next14\.json$	10938	fc8556d15004895ceb0243824c449d79
C:\ALL THEORY\NB_O4_item.ipynb	C:\ALL THEORY\numerics\notebooks\NB_O4_item.ipynb	pattern .*\.ipynb$	174379	6161e1b765e0691c9cd93447f5f2a84f
C:\ALL THEORY\ENGINE_OP1_op12_a100_gpu_screen.py	C:\ALL THEORY\numerics\engines\ENGINE_OP1_op12_a100_gpu_screen.py	pattern .*\.(py|sh)$	17492	339e7fcc37efb5d1fa92f0b3f0d53d4b
C:\ALL THEORY\NB_OP1_op12_a100_preflight.ipynb	C:\ALL THEORY\numerics\notebooks\NB_OP1_op12_a100_preflight.ipynb	pattern .*\.ipynb$	33490	9723768e69bf07a12d2a8b9464ee2707
C:\ALL THEORY\NB_OP1_op12_a100_screen_v2_alt.ipynb	C:\ALL THEORY\numerics\notebooks\NB_OP1_op12_a100_screen_v2_alt.ipynb	pattern .*\.ipynb$	64764	0f96a00b26f684f3033fb62ba6c2cf0b
C:\ALL THEORY\NB_OP1_op12_a100_screen_v2.ipynb	C:\ALL THEORY\numerics\notebooks\NB_OP1_op12_a100_screen_v2.ipynb	pattern .*\.ipynb$	26376	143a3a1697bad6a583925cbf45ae1a8d
C:\ALL THEORY\pentagonal_o4_dual_cold_verification_bundle.zip	C:\ALL THEORY\archive\zips\pentagonal_o4_dual_cold_verification_bundle.zip	pattern .*\.zip$	111743	e5b672bf0f510e45307d1cc1dc1a4656
C:\ALL THEORY\ENGINE_PENT_pentagonal_o4_minimal_representation_frontier.py	C:\ALL THEORY\numerics\engines\ENGINE_PENT_pentagonal_o4_minimal_representation_frontier.py	pattern .*\.(py|sh)$	9504	050f93504943426406a35324687c4821
C:\ALL THEORY\RUN_PENT_pentagonal_o4_minimal_representation_frontier_results.json	C:\ALL THEORY\numerics\certificates\RUN_PENT_pentagonal_o4_minimal_representation_frontier_results.json	pattern .*\.json$	17545	d72f9073045885e024e4db446406d7fd
C:\ALL THEORY\pentagonal_o4_minimal_representation_frontier_results.txt	C:\ALL THEORY\records\transcripts\pentagonal_o4_minimal_representation_frontier_results.txt	pattern .*\.(txt)$	5459	0c2a9ff85361560cb959446d494d8339
C:\ALL THEORY\pentagonal_prism_O5_decisive_resolvent_results.txt	C:\ALL THEORY\records\transcripts\pentagonal_prism_O5_decisive_resolvent_results.txt	pattern .*\.(txt)$	3703	43f3ad9193d7a1fb0161e6bc2bd890b5
C:\ALL THEORY\pentagonal_verification_bundle.zip	C:\ALL THEORY\archive\zips\pentagonal_verification_bundle.zip	pattern .*\.zip$	60144	0a2f21a90ed64ae0883d9143186299e0
C:\ALL THEORY\CERT_MISC_q_numerator_newton_coefficients.json	C:\ALL THEORY\numerics\certificates\CERT_MISC_q_numerator_newton_coefficients.json	pattern .*\.json$	2706	17c0c1f9a53f4cf74254172fae6d5193
C:\ALL THEORY\q_z_polynomial_ledger.json	C:\ALL THEORY\QUARANTINE\duplicates_exact\q_z_polynomial_ledger.json	byte-identical copy of SU5_COMPLETE_FOURTH_ORDER_BUNDLE/SU5_COMPLETE_FOURTH_ORDER/q_z_polynomial_ledger.json	3029	38184c1764d826b92b8ccf0a7977ec64
C:\ALL THEORY\rooted_capacity_peierls_path.ipynb	C:\ALL THEORY\QUARANTINE\duplicates_exact\rooted_capacity_peierls_path.ipynb	byte-identical copy of SIMULATIONS/rooted_capacity_peierls_path.ipynb	13654	8a735bf0402dc9ff2abbf5ce2872ef06
C:\ALL THEORY\CERT_OP1_s_chessboard_rate.json	C:\ALL THEORY\QUARANTINE\duplicates_exact\CERT_OP1_s_chessboard_rate.json	byte-identical copy of numerics/op12_theta/s_chessboard/CERT_OP1_s_chessboard_rate.json	27657	39a01c11239038366177d67385751b04
C:\ALL THEORY\ENGINE_OP1_s_chessboard_rate.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\ENGINE_OP1_s_chessboard_rate.py	byte-identical copy of numerics/op12_theta/s_chessboard/ENGINE_OP1_s_chessboard_rate.py	9567	1fb2b7dd875559406093aaa674ed5465
C:\ALL THEORY\sc_extrap2.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\sc_extrap2.py	byte-identical copy of SIMULATIONS/sc_extrap2.py	2831	d63619143919a725279e68a5aad9c3cd
C:\ALL THEORY\DATA_SHELL6_shell46_t1_o2_diagnostic_scan.csv	C:\ALL THEORY\numerics\data\DATA_SHELL6_shell46_t1_o2_diagnostic_scan.csv	pattern .*\.(csv|npz|png|b85|zst|gz)$	58725	47d4de22f29a78be465e9a242408bd54
C:\ALL THEORY\shell6_first_order_codd_band.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\shell6_first_order_codd_band.py	byte-identical copy of SIMULATIONS/shell6_first_order_codd_band.py	6015	2670338006d8c5fb854f857ada327e6c
C:\ALL THEORY\NOTE_SHELL6_first_order_codd_result_2026-06-13.md	C:\ALL THEORY\numerics\results\NOTE_SHELL6_first_order_codd_result_2026-06-13.md	pattern .*(_results?|_RESULT|PREDICTIONS?|DIAGNOSTIC|_result_).*\.md$	5404	72b4afd8b30d0c9932b7b8f304428585
C:\ALL THEORY\ENGINE_FLUX_shell6_o2_engine2.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\ENGINE_FLUX_shell6_o2_engine2.py	byte-identical copy of programs/one_plaquette/shell6_o2/ENGINE_FLUX_shell6_o2_engine2.py	10552	73f64898a35ce81976394538390e3ba8
C:\ALL THEORY\ENGINE_SHELL6_o2_full_intermediate_v1.py	C:\ALL THEORY\numerics\engines\ENGINE_SHELL6_o2_full_intermediate_v1.py	pattern .*\.(py|sh)$	32515	c784d16f0ac1af183661d41371265c52
C:\ALL THEORY\CERT_SHELL6_o2_matrix_v2.json	C:\ALL THEORY\QUARANTINE\duplicates_exact\CERT_SHELL6_o2_matrix_v2.json	byte-identical copy of programs/one_plaquette/shell6_o2/v2_authoritative/CERT_SHELL6_o2_matrix_v2.json	54275	b9731c318aafd074a00493511ccd4211
C:\ALL THEORY\CERT_STRING_sigma5_m6_attempt_certificate.json	C:\ALL THEORY\numerics\certificates\CERT_STRING_sigma5_m6_attempt_certificate.json	pattern .*\.json$	2630	6ce1e74ad04ccd646ed53ee81d2539a9
C:\ALL THEORY\NB_SU2_4d_fourier_alt.ipynb	C:\ALL THEORY\numerics\notebooks\NB_SU2_4d_fourier_alt.ipynb	pattern .*\.ipynb$	269348	ee2af371f99ac63c7ec76f00aa7101a5
C:\ALL THEORY\NB_SU2_4d_standalone_fixed_alt.ipynb	C:\ALL THEORY\numerics\notebooks\NB_SU2_4d_standalone_fixed_alt.ipynb	pattern .*\.ipynb$	180756	32ee1d292073060e6fce932a03ba5a0e
C:\ALL THEORY\NB_SU3_a100_master_alt2.ipynb	C:\ALL THEORY\numerics\notebooks\NB_SU3_a100_master_alt2.ipynb	pattern .*\.ipynb$	49409	ada5f7a61da44f7b3c81ff4da5145b81
C:\ALL THEORY\su3_domino_d3 (1).py	C:\ALL THEORY\QUARANTINE\duplicates_exact\su3_domino_d3 (1).py	byte-identical copy of programs/one_plaquette/ENGINE_FLUX_su3_domino_d3.py	34816	ff5bc46661a01c61a4dfad6e3cf36f2c
C:\ALL THEORY\ENGINE_FLUX_su3_domino_d3.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\ENGINE_FLUX_su3_domino_d3.py	byte-identical copy of programs/one_plaquette/ENGINE_FLUX_su3_domino_d3.py	34816	ff5bc46661a01c61a4dfad6e3cf36f2c
C:\ALL THEORY\CERT_SU3_edge_tensor_certificate.json	C:\ALL THEORY\numerics\certificates\CERT_SU3_edge_tensor_certificate.json	pattern .*\.json$	731	e1526c2301f513d28b4e0acf182d8b16
C:\ALL THEORY\CERT_TROM_su3_haar_tromino_primitives.json	C:\ALL THEORY\numerics\certificates\CERT_TROM_su3_haar_tromino_primitives.json	pattern .*\.json$	12330	b2ba9343551ed2fda0a76db9695224e2
C:\ALL THEORY\ENGINE_FLUX_su3_haar_tromino_primitives.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\ENGINE_FLUX_su3_haar_tromino_primitives.py	byte-identical copy of programs/one_plaquette/tromino_o3/ENGINE_FLUX_su3_haar_tromino_primitives.py	21968	e55ede2753616852e4701b82f759ef7d
C:\ALL THEORY\su3_moments_ext (1).py	C:\ALL THEORY\QUARANTINE\duplicates_exact\su3_moments_ext (1).py	byte-identical copy of programs/one_plaquette/ENGINE_FLUX_su3_moments_ext.py	17214	7692946d92b7300013d26a6e4b70923a
C:\ALL THEORY\ENGINE_FLUX_su3_moments_ext.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\ENGINE_FLUX_su3_moments_ext.py	byte-identical copy of programs/one_plaquette/ENGINE_FLUX_su3_moments_ext.py	17214	7692946d92b7300013d26a6e4b70923a
C:\ALL THEORY\ENGINE_TROM_su3_o3_tromino_weight_extractor_v1.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\ENGINE_TROM_su3_o3_tromino_weight_extractor_v1.py	byte-identical copy of programs/one_plaquette/tromino_o3/ENGINE_TROM_su3_o3_tromino_weight_extractor_v1.py	32163	808d79f8f366bd25acf2e3c1d050d938
C:\ALL THEORY\ENGINE_TROM_su3_o3_tromino_weight_extractor_v1_1.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\ENGINE_TROM_su3_o3_tromino_weight_extractor_v1_1.py	byte-identical copy of programs/one_plaquette/tromino_o3/ENGINE_TROM_su3_o3_tromino_weight_extractor_v1_1.py	32462	69b20d8d095b96c381bb51bbe09360d4
C:\ALL THEORY\CERT_Y6_su3_sixth_order_local_algebra.json	C:\ALL THEORY\numerics\certificates\CERT_Y6_su3_sixth_order_local_algebra.json	pattern .*\.json$	1401	40d1519317ac5744d30c995a392378f7
C:\ALL THEORY\CERT_Y4_su3_benchmark_self_test.json	C:\ALL THEORY\numerics\certificates\CERT_Y4_su3_benchmark_self_test.json	pattern .*\.json$	892	39b636d95865b76798e2997b9053086a
C:\ALL THEORY\NB_Y4_su3_encoding_benchmark_alt.ipynb	C:\ALL THEORY\numerics\notebooks\NB_Y4_su3_encoding_benchmark_alt.ipynb	pattern .*\.ipynb$	31785	51acc13bab091c0e3f411a87523b0876
C:\ALL THEORY\NB_Y4_su3_encoding_benchmark.ipynb	C:\ALL THEORY\numerics\notebooks\NB_Y4_su3_encoding_benchmark.ipynb	pattern .*\.ipynb$	26706	f773569d99d05e4955aa67ca80e21e91
C:\ALL THEORY\NB_Y4_su3_encoding_benchmark_alt.ipynb	C:\ALL THEORY\numerics\notebooks\NB_Y4_su3_encoding_benchmark_alt.ipynb	pattern .*\.ipynb$	31785	c3b6dae232893234a3ca9f8ae917fa29
C:\ALL THEORY\ENGINE_Y6_su3_y5_historical_recovery_r2.py	C:\ALL THEORY\numerics\engines\ENGINE_Y6_su3_y5_historical_recovery_r2.py	pattern .*\.(py|sh)$	8227	8713ec682460f81705bdb728fbd2677a
C:\ALL THEORY\CERT_Y6_su3_ordered_merge_summary.json	C:\ALL THEORY\numerics\certificates\CERT_Y6_su3_ordered_merge_summary.json	pattern .*\.json$	276	f675933d4282f3447beab2d9f2aea5bc
C:\ALL THEORY\AUDIT_SU4_band.md	C:\ALL THEORY\theory\notes\AUDIT_SU4_band.md	pattern .*\.md$	5390	dd7cdb091fb6cd9e76235836c2c7a638
C:\ALL THEORY\DATA_SU6_local_class_matrices_a100_gh25_alt.npz	C:\ALL THEORY\numerics\data\DATA_SU6_local_class_matrices_a100_gh25_alt.npz	pattern .*\.(csv|npz|png|b85|zst|gz)$	7936	64a33bd22e7d86238dae2b8c9598e78f
C:\ALL THEORY\DATA_SUN_1pm_sc_vs_lattice.png	C:\ALL THEORY\numerics\data\DATA_SUN_1pm_sc_vs_lattice.png	pattern .*\.(csv|npz|png|b85|zst|gz)$	100318	09e1940fa73d5c9cb45f343f135b0e6a
C:\ALL THEORY\suN_closed_surface_band_stage1_certificate (1).py	C:\ALL THEORY\QUARANTINE\duplicates_exact\suN_closed_surface_band_stage1_certificate (1).py	byte-identical copy of ENGINE_SUN_closed_surface_band_stage1_certificate.py	12912	fae10540c86e1495f0a70a91e137ca9b
C:\ALL THEORY\ENGINE_SUN_closed_surface_band_stage1_certificate.py	C:\ALL THEORY\numerics\engines\ENGINE_SUN_closed_surface_band_stage1_certificate.py	pattern .*\.(py|sh)$	12912	fae10540c86e1495f0a70a91e137ca9b
C:\ALL THEORY\CERT_SUN_closed_surface_stage1_certificate.json	C:\ALL THEORY\numerics\certificates\CERT_SUN_closed_surface_stage1_certificate.json	pattern .*\.json$	3468	4807402bbb8d25d9acadef3c97c8899a
C:\ALL THEORY\suN_closed_surface_stage1_run.log	C:\ALL THEORY\records\runs\suN_closed_surface_stage1_run.log	pattern .*\.log$	3921	91af165ec0259a4e9936ee12da439be1
C:\ALL THEORY\suN_glueball_JPC_benchmark (1).csv	C:\ALL THEORY\QUARANTINE\duplicates_exact\suN_glueball_JPC_benchmark (1).csv	byte-identical copy of DATA_SUN_glueball_jpc_benchmark.csv	1617	7399ae11d82d990ff71637bf779b46be
C:\ALL THEORY\DATA_SUN_glueball_jpc_benchmark.csv	C:\ALL THEORY\numerics\data\DATA_SUN_glueball_jpc_benchmark.csv	pattern .*\.(csv|npz|png|b85|zst|gz)$	1617	7399ae11d82d990ff71637bf779b46be
C:\ALL THEORY\DATA_SUN_glueball_jpc_core_benchmark_v2.csv	C:\ALL THEORY\numerics\data\DATA_SUN_glueball_jpc_core_benchmark_v2.csv	pattern .*\.(csv|npz|png|b85|zst|gz)$	2775	dc59959a6373eac53869c95d24f3cd5a
C:\ALL THEORY\DATA_SUN_glueball_jpc_full_spectrum_v2.csv	C:\ALL THEORY\numerics\data\DATA_SUN_glueball_jpc_full_spectrum_v2.csv	pattern .*\.(csv|npz|png|b85|zst|gz)$	25268	dd5794747376e19a1d73197ecc5972f1
C:\ALL THEORY\ENGINE_SUN_realworld_predictions.py	C:\ALL THEORY\QUARANTINE\duplicates_exact\ENGINE_SUN_realworld_predictions.py	byte-identical copy of programs/one_plaquette/lattice_glueball_data/ENGINE_SUN_realworld_predictions.py	7876	d84945c2a476b6373ddd2c2f4ea6a560
C:\ALL THEORY\THM_SUN_su_n_class_function_theorem_v2_alt.tex	C:\ALL THEORY\papers\THM_SUN_su_n_class_function_theorem_v2_alt.tex	pattern ^su_n_class_function_theorem_v2.*\.tex$	42117	e06e7c8c5816e37452e221f463927fde
